adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,mois_sortie,annee_sortie,titre_normalise,nom_du_realisateur
False,/y3UpyZCDgUvg93uz9pk1dNp8fTn.jpg,,0.0,"Comedy, Romance",,109416.0,tt1484521,en,30 Beats,A summer heat wave and a series of sexual encounters connect a group of New Yorkers.,3.564,/AnrISgOXEUisoV6l9WvCtJ0wRgc.jpg,Worldview Entertainment,"United States of America, France",2012-07-20,0.0,89.0,English,Released,,30 Beats,False,3.7,17.0,7.0,2012.0,30beats,['Alexis Lloyd']
False,/f0vr5jyM416F5utSXdrKL2g0h06.jpg,30 Days of Night Collection,0.0,"Horror, Thriller",https://www.sonypictures.com/movies/30daysofnightdarkdays,42941.0,tt1320304,en,30 Days of Night: Dark Days,"After surviving the incidents in Barrow, Alaska, Stella Olemaun relocates to Los Angeles, where she intentionally attracts the attention of the local vampire population in order to avenge the death of her husband, Eben.",23.771,/bXHaXVGncI2WKUrNRYDyTyj3ymR.jpg,Ghost House Pictures,United States of America,2010-10-04,0.0,92.0,English,Released,Don't walk into the dark.,30 Days of Night: Dark Days,False,4.9,477.0,10.0,2010.0,30daysofnightdarkdays,['Ben Ketai']
False,/4BQYIDsrBo4kSzU4Lc6FJNBBB3h.jpg,,28000000.0,"Action, Adventure, Comedy",http://30minutesorless.com/,62206.0,tt1622547,en,30 Minutes or Less,"Two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and advise him that he has mere hours to rob a bank or else...",28.054,/gkCO4bf8kDxF4wsUOMzhYk3Pgz2.jpg,Columbia Pictures,United States of America,2011-08-11,40547440.0,83.0,"English, Deutsch, Español",Released,A lot can happen in 30 minutes.,30 Minutes or Less,False,5.748,1593.0,8.0,2011.0,30minutesorless,['Ruben Fleischer']
False,/36qe4p5f4PgjG8GBg98LTHCLSiF.jpg,,0.0,Thriller,https://genflix.co.id/,644214.0,,id,31,"Andin received a mysterious Halloween party invitation and forced his girlfriend, Aldo, to come to the event. Meanwhile in another different place, Asep, in the taxi pool and Mrs. Imas in her shop, they also found Halloween party invitations. At first they were confused, but because they were tempted by the promised gifts, they convinced themselves to participate. Farah, who knows her boyfriend, Arwan, became EO, a Halloween party event forced to join. Arwan banned it because the event was specifically for certain people who had received invitations. Farah thought that Arwan was ashamed to invite him who was handicapped to the party. Farah sulked and threatened to end his relationship with Arwan. Elsewhere, Niki accepts an Halloween party invitation, inviting Tirta to come.",1.4,/4lp3O1sSHT8l75dE4dbv2qxYEBK.jpg,"Genflix, Tobali Putra Production",Indonesia,2019-10-31,0.0,95.0,Bahasa indonesia,Released,,31,False,4.0,1.0,10.0,2019.0,31,['Peppi Piona']
False,/tDilmfaa0PqGN9d2yoGQwcS3bdW.jpg,,1500000.0,"Horror, Thriller",http://robzombie.com/movies/31-movie/,284564.0,tt3835080,en,31,"Five carnival workers are kidnapped and held hostage in an abandoned, Hell-like compound where they are forced to participate in a violent game, the goal of which is to survive twelve hours against a gang of sadistic clowns.",33.664,/jHkIIkP4O0vUkSACcizOPZQIiF7.jpg,"Spectacle Entertainment Group, Windy Hill Pictures, Protagonist Pictures, Bow + Arrow Entertainment, PalmStar Media","United Kingdom, United States of America",2016-09-15,850419.0,102.0,"Deutsch, English, Español",Released,Welcome to hell.,31,False,5.418,742.0,9.0,2016.0,31,['Rob Zombie']
False,/oL4Ycdowo8BFyDvNeMImcpiarIH.jpg,,28000000.0,"Action, Drama, Thriller",,192102.0,tt2172934,en,3 Days to Kill,"A dangerous international spy is determined to give up his high stakes life to finally build a closer relationship with his estranged wife and daughter. But first, he must complete one last mission - even if it means juggling the two toughest assignments yet: hunting down the world's most ruthless terrorist and looking after his teenage daughter for the first time in ten years, while his wife is out of town.",45.08,/xhSoCoiMAXa4rOM7KhFSOs3gbh7.jpg,"Wonderland Sound and Vision, EuropaCorp, Relativity Media, 20th Century Fox","France, United States of America",2014-02-14,53260230.0,113.0,English,Released,"The question is, kill or die?",3 Days to Kill,False,6.068,2024.0,2.0,2014.0,3daystokill,['McG']
False,/mDojtDx8YkrhFibz477SNLkzQf4.jpg,Firefly Collection,3000000.0,"Horror, Crime, Action",http://threefromhell.com/,489064.0,tt8134742,en,3 from Hell,"After barely surviving a furious shootout with the police, Baby Firefly, Otis Driftwood and Captain Spaulding are behind bars. But pure evil cannot be contained. Teaming up with Otis’ half-brother Winslow, the demented Firefly clan escape to unleash a whole new wave of murder, madness and mayhem.",26.18,/nH6ZuEl0H9ZocqKItByG8ECsZsp.jpg,"Lionsgate, Capital Arts Entertainment, Spookshow International",United States of America,2019-09-16,2295825.0,115.0,"English, Español",Released,The Evil Returns,3 from Hell,False,5.827,423.0,9.0,2019.0,3fromhell,['Rob Zombie']
False,/aefR29q5J8RrtDS5k0dFEdKmzl4.jpg,,10000000.0,"Comedy, Drama",,300667.0,tt4158624,en,3 Generations,"A teenager transitions from female to male, and his family must come to terms with that fact.",14.635,/A40ko85pS3yrkzeYVuVKB8Xbjjq.jpg,"IM Global, Big Beach",United States of America,2016-10-27,680351.0,87.0,English,Released,A Family In Transition,3 Generations,False,6.4,418.0,10.0,2016.0,3generations,['Gaby Dellal']
False,/e4uM6kkeDuMI8U5WzBnWc2sl8vb.jpg,2-Headed Shark Attack Collection,0.0,"Science Fiction, Action, Horror",,342927.0,tt4685096,en,3-Headed Shark Attack,"The world’s greatest killing machine is three times as deadly when a mutated shark threatens a cruise ship. As the shark eats its way from one end of the ship to the next, the passengers fight the deadly predator using anything they can find.",24.149,/47lLJNQJQaooewVhXEHxWwbSztc.jpg,"Syfy, The Asylum",United States of America,2015-07-20,0.0,90.0,English,Released,More HEADS! More DEADS!,3-Headed Shark Attack,False,4.5,173.0,7.0,2015.0,3headedsharkattack,['Christopher Ray']
False,/37bqZZ23ORR4hmvHXgJNiqlC0Vk.jpg,,0.0,"Mystery, Science Fiction, Thriller",http://www.naafilms.com/#400days,332502.0,tt3774790,en,400 Days,"4 would be astronauts spend 400 days in a land locked space simulator to test the psychological effects of deep space travel but, when something goes terribly wrong and they are forced to leave the simulation, they discover that everything on earth has changed. Is this real or is the simulation on a higher level than they could have ever imagined?",13.205,/eGH9FWmvUZsbVi3qqxXsI4v6NRw.jpg,New Artists Alliance,United States of America,2015-10-29,0.0,91.0,English,Released,Time to Kill,400 Days,False,4.3,446.0,10.0,2015.0,400days,['Matt Osterman']
False,/umdFyHZp2pkP76xPvdg1rUJrTcp.jpg,,0.0,"Action, Science Fiction, Adventure, Thriller",,145738.0,tt2439946,en,40 Days and Nights,"When a colossal tectonic shift causes the sea level to start rising, a microbiologist gathers the DNA of as many species as she can, while the military creates an ""ark"" in a desperate attempt to preserve life on Earth.",11.864,/bAHXPIZy1t8kiEqb7hn4BRbuuBd.jpg,The Asylum,United States of America,2012-12-15,0.0,90.0,English,Released,An Apocalyptic Disaster of Biblical Proportions.,40 Days and Nights,False,3.0,68.0,12.0,2012.0,40daysandnights,['Peter Geiger']
False,,,0.0,"Romance, Comedy, Drama",,931298.0,tt10882064,en,42,"This is Lara. She measures 1,70m, her feet are too long for her body. That's why she's always stumbling. Lara lives in a strange world where everyone has a curvy, caricatured posture, except for her. No one communicates, people look but don't see each other. One day, Lara meets Hugo, the first person she identifies with. They get to know each other through a simple glance.  To what extent does this contact between them change their beings?",0.896,/z2iFqb1BC8VNqHj6yLQLud4MTj4.jpg,,,2019-03-09,0.0,15.0,Português,Released,"This is Lara. She measures 1,70m. Her feet are too long for her body.",42,False,2.0,1.0,3.0,2019.0,42,['Joana Caiano']
False,/eyjWwMOgkq4nh0wMtyW8XPJ749H.jpg,,40000000.0,Drama,,109410.0,tt0453562,en,42,"In 1946, Branch Rickey (Harrison Ford), owner of the Brooklyn Dodgers, took a stand against Major League Baseball's infamous colour line when he signed Jackie Robinson (Chadwick Boseman) to the team. The deal put both men in the crosshairs of the public, the press and even other players. Facing unabashed racism from every side, Robinson was forced to demonstrate tremendous courage and let his talent on the field wins over fans and his teammates – silencing his critics and forever changing the world by changing the game of baseball.",44.471,/iZ7jVGQWj3eBUdqwAPUlKk0BaS2.jpg,"Warner Bros. Pictures, Legendary Pictures",United States of America,2013-04-12,95020213.0,128.0,English,Released,The True Story of an American Legend,42,False,7.169,1681.0,4.0,2013.0,42,['Brian Helgeland']
False,/bPXnIOTaZqIPtsHsBpCxHNlZgnM.jpg,,0.0,"Drama, Science Fiction",,86820.0,tt1707391,en,4:44 Last Day on Earth,A look at how a painter and a successful actor spend their last day together before the world comes to an end.,11.894,/9rnAJ8GXmUagLYLAvwRTqyJZh6v.jpg,"Wild Bunch, Funny Balloons, Bullet Pictures, Off Hollywood Pictures, Fabula","Chile, France, United States of America",2012-03-23,17801.0,82.0,"English, Italiano",Released,,4:44 Last Day on Earth,False,4.6,151.0,3.0,2012.0,444lastdayonearth,['Abel Ferrara']
False,/6j8B3BqTuNrpAJoa0JIc7nZzOUn.jpg,47 Meters Down Collection,5500000.0,"Thriller, Adventure, Horror",,403119.0,tt2932536,en,47 Meters Down,"Two sisters on Mexican vacation are trapped in a shark observation cage at the bottom of the ocean, with oxygen running low and great whites circling nearby, they have less than an hour of air left to figure out how to get to the surface.",20.875,/lMcsEOcd6crzfF0pjsGkO5Pq01t.jpg,"Lantica Media, Flexibon Films, Dragon Root Securities, Altitude Film Sales, Dimension Films, Entertainment Studios Motion Pictures, Tea Shop & Film Company, The Fyzz","Dominican Republic, United Kingdom, United States of America",2017-05-25,62198461.0,89.0,"English, Español",Released,No way out. No way up. No chance in hell.,47 Meters Down,False,5.8,2593.0,5.0,2017.0,47metersdown,['Johannes Roberts']
False,/nyt0jlofZyjhRqiQkEp0cdoKaS3.jpg,47 Ronin Collection,175000000.0,"Drama, Action, Fantasy",,64686.0,tt1335975,en,47 Ronin,"Kai—an outcast—joins Oishi, the leader of 47 outcast samurai.  Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind.  To restore honour to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors.",32.498,/xDHnmcroujCRG0ysYQaiswjbyHd.jpg,"Mid Atlantic Films, Stuber Pictures, Moving Picture Company, H2F Entertainment, Universal Pictures, Relativity Media","Hungary, Japan, United Kingdom, United States of America",2013-12-06,151783839.0,119.0,"English, 日本語",Released,For courage. For loyalty. For honor.,47 Ronin,False,6.158,3597.0,12.0,2013.0,47ronin,['Carl Rinsch']
False,/4ewDhbroNLq8Vg0zY7d46mHNFmt.jpg,,0.0,Thriller,,223899.0,tt3116548,en,4Closed,"When a young family moves into a foreclosed house, the previous owner begins a campaign of intimidation and terror. The deranged man will stop at nothing to get his home back.",8.491,/iLQ1QIfV1a4jska9s7GGIaMhQn8.jpg,"Squatters Rights, The Asylum",United States of America,2013-08-30,0.0,91.0,English,Released,They took his home... He's come for theirs!,4Closed,False,4.9,40.0,8.0,2013.0,4closed,['Nick Lyon']
False,/m38tszFoVDUXGQ5THIF83hCB6fK.jpg,,0.0,"Comedy, Drama",http://www.4thmanout.com,342672.0,tt3978720,en,4th Man Out,"After a night of drinking, Adam Hutcherson stumbles out of the closet to his three straight buddies.  A disruption to their dynamic which they now must try and overcome through alcohol, Tinder dates and forgiveness.",10.618,/74CtR9ZNIyWM9zSHEib2OSnaETv.jpg,"Tait Productions, Jed Entertainment Production, Moving Pictures",United States of America,2015-05-26,0.0,87.0,English,Released,Friends don't let friends come out alone,4th Man Out,False,6.9,313.0,5.0,2015.0,4thmanout,['Andrew Nackman']
False,/nddudkiXQbmE1cKUDQBSs4XAbME.jpg,,300000.0,"Action, Science Fiction, TV Movie, Adventure, Drama, Thriller",http://newsite.theasylum.cc/index.php/titles/detail?id=a0546c3a-0ced-e311-80c1-782bcb56fee6,172767.0,tt2518848,en,500 MPH Storm,"When an energy experiment goes haywire, a rash of massive hurricanes rips across North America. A high school science teacher must get his family to safety before the hurricanes merge, creating a ""hypercane"" with the power to wipe the US off the map.",11.498,/qHAAMu1eFRY5648otdCeP4OiaeT.jpg,"Indy Entertainment, The Asylum",United States of America,2013-02-28,0.0,90.0,"English, Deutsch",Released,A tornado is 100 mph. A hurricane is 150. This is something else!,500 MPH Storm,False,5.3,82.0,2.0,2013.0,500mphstorm,['Daniel Lusko']
False,/yq9g4RGM1mEMBoSL5HKVBy9MOPM.jpg,,8000000.0,"Comedy, Drama",http://www.50-50themovie.com/,40807.0,tt1306980,en,50/50,"Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease.",25.473,/8f9tM9JVB4ETBhxlQcXIjLckArl.jpg,"Summit Entertainment, Mandate Pictures, Point Grey Pictures, Mandate International",United States of America,2011-09-30,39187783.0,100.0,English,Released,It takes a pair to beat the odds.,50/50,False,7.17,3551.0,9.0,2011.0,5050,['Jonathan Levine']
False,/3t6rSXaycM6LHsEMYvoWoBboJfy.jpg,,10000000.0,"Comedy, Drama",,197583.0,tt1777595,en,50 to 1,"A misfit group of New Mexico cowboys find themselves on the journey of a lifetime when they learn their crooked-footed racehorse qualifies to run in the Kentucky Derby. Based on the true story of Mine That Bird, the cowboys must overcome impossible odds even before they reach Churchill Downs and the land of Kentucky's blue bloods.",10.097,/uIbniwxSlHyvGECiBMkTeWI0pib.jpg,Ten Furlongs,United States of America,2014-03-21,1064454.0,110.0,"Français, English",Released,,50 to 1,False,6.4,61.0,3.0,2014.0,50to1,['Jim Wilson']
False,,,0.0,Documentary,,891689.0,,ar,5:1,"In a short film at once personal and universal, the filmmaker explores the family dynamics that unfolded during lockdown. A touching, aesthetically inspired piece.",0.6,/n0licHdN1zz8k0NHH8Cq4AA9KNC.jpg,,,2021-11-12,0.0,8.0,العربية,Released,,5:1,False,0.0,0.0,11.0,2021.0,51,['Sara Ben-saud']
False,,,0.0,Drama,,768453.0,,ky,51+,"The story is not about love. A man falls in love with a young girl, but he is already over 50.",0.6,/4tZPaWNuXTdwl8wMb37ivv0LDtO.jpg,,Kyrgyz Republic,2019-09-10,0.0,9.0,??????,Released,,51+,False,0.0,0.0,9.0,2019.0,51,['Daniyar Abirov']
False,,,0.0,Documentary,,793190.0,tt7758352,es,51%,"November 28th, 2000. Boca Juniors plays its most important match in history against Real Madrid for the Intercontinental Cup in Tokyo, Japan. Told by its witnesses, fans, media and players that were there.",0.6,/rMXlnfjyKND2rw5a5n8sZDgB2wO.jpg,,Argentina,2017-08-28,0.0,88.0,"日本語, Español",Released,They day Japan dressed in blue and gold.,51%,False,5.0,1.0,8.0,2017.0,51,['Leandro Baquela']
False,/toG4f7W9EEsBrHrbRJaYADnfoqm.jpg,,1000000.0,"Science Fiction, Horror",,57812.0,tt1629439,en,51,"Due to political pressure from the American public, the Air Force has decided to allow two well-known reporters limited access to the most secretive base on the planet. But when one of the base’s “long-term visitors” exploits this unprecedented visit as a chance to liberate himself and his fellow alien captives, Area 51 turns from a secure government base to a horrifying destination of terror.",12.032,/p6NvaDusl8urJUlglYgPVSnJjFN.jpg,After Dark Films,United States of America,2011-02-26,0.0,87.0,"Français, English",Released,Welcome to the Future,51,False,4.1,92.0,2.0,2011.0,51,['Jason Connery']
